,Semana,Municipio,Casos Novos,Casos Acumulados,Início da semana
469,6,Bom Jardim,3.643518181155724,7.287036362311448,02/04/2020
470,6,Bom Jesus do Itabapoana,5.391416864351951,10.782833728703903,02/04/2020
471,6,Cabo Frio,2.2741434438718655,3.6386295101949853,02/04/2020
472,6,Cachoeiras de Macacu,5.09018104077235,6.786908054363134,02/04/2020
473,6,Cambuci,0.0,0.0,02/04/2020
474,6,Carapebus,0.0,0.0,02/04/2020
475,6,Comendador Levy Gasparian,0.0,0.0,02/04/2020
476,6,Campos dos Goytacazes,0.1970257000323122,0.9851285001615611,02/04/2020
477,6,Cantagalo,4.9573666468372,4.9573666468372,02/04/2020
478,6,Cardoso Moreira,0.0,0.0,02/04/2020
479,6,Carmo,0.0,0.0,02/04/2020
480,6,Casimiro de Abreu,11.316313597682418,15.842839036755386,02/04/2020
481,6,Conceição de Macabu,0.0,0.0,02/04/2020
482,6,Cordeiro,0.0,0.0,02/04/2020
483,6,Duas Barras,0.0,0.0,02/04/2020
484,6,Duque de Caxias,5.763400449762722,12.288004732512974,02/04/2020
485,6,Engenheiro Paulo de Frontin,0.0,0.0,02/04/2020
486,6,Guapimirim,0.0,4.9572847299106035,02/04/2020
487,6,Iguaba Grande,10.596962204168138,21.193924408336276,02/04/2020
488,6,Itaboraí,5.403338431868058,14.131808206424154,02/04/2020
489,6,Itaguaí,0.7517723032048054,4.510633819228832,02/04/2020
490,6,Italva,0.0,0.0,02/04/2020
491,6,Itaocara,0.0,0.0,02/04/2020
492,6,Itaperuna,1.9375339068433697,2.9063008602650546,02/04/2020
493,6,Itatiaia,0.0,3.1441597233139444,02/04/2020
494,6,Japeri,3.8179596823457542,6.681429444105071,02/04/2020
495,6,Laje do Muriaé,0.0,0.0,02/04/2020
496,6,Macaé,0.7792045879566138,7.012841291609525,02/04/2020
497,6,Macuco,0.0,0.0,02/04/2020
498,6,Magé,6.528720248417805,10.609170403678934,02/04/2020
499,6,Mangaratiba,2.248808131690204,11.244040658451022,02/04/2020
500,6,Maricá,10.54544777832228,17.368972811354347,02/04/2020
501,6,Mendes,0.0,0.0,02/04/2020
502,6,Mesquita,14.196237429231756,23.84967888110935,02/04/2020
503,6,Miguel Pereira,7.831466833737959,11.747200250606939,02/04/2020
504,6,Miracema,0.0,0.0,02/04/2020
505,6,Natividade,0.0,0.0,02/04/2020
506,6,Nilópolis,7.385297104348093,12.308828507246822,02/04/2020
507,6,Niterói,3.504782080438643,26.28586560328982,02/04/2020
508,6,Nova Friburgo,6.2948838331645955,11.540620360801759,02/04/2020
509,6,Nova Iguaçu,9.864479106789684,17.04971697469822,02/04/2020
510,6,Paracambi,5.74085768413801,9.568096140230017,02/04/2020
511,6,Paraíba do Sul,0.0,6.774302811335667,02/04/2020
512,6,Paraty,4.6333835283215565,4.6333835283215565,02/04/2020
513,6,Paty do Alferes,0.0,7.202275919190464,02/04/2020
514,6,Petrópolis,4.89890297232773,18.28923776335686,02/04/2020
515,6,Pinheiral,0.0,0.0,02/04/2020
516,6,Piraí,6.8313010212795025,6.8313010212795025,02/04/2020
517,6,Porciúncula,0.0,5.3058842256061975,02/04/2020
518,6,Porto Real,5.080526342529086,10.161052685058172,02/04/2020
519,6,Quatis,0.0,13.984058173682003,02/04/2020
520,6,Queimados,5.322015181048304,15.300793645513874,02/04/2020
521,6,Quissamã,0.0,4.048582995951417,02/04/2020
522,6,Resende,1.522753747877662,6.852391865449479,02/04/2020
523,6,Rio Bonito,1.6611019750502483,9.96661185030149,02/04/2020
524,6,Rio Claro,0.0,0.0,02/04/2020
525,6,Rio das Flores,10.771219302024988,10.771219302024988,02/04/2020
526,6,Rio das Ostras,3.3184225546544193,7.300529620239723,02/04/2020
527,6,Rio de Janeiro,11.549504435471087,28.739810650637462,02/04/2020
528,6,Santa Maria Madalena,0.0,0.0,02/04/2020
529,6,Santo Antônio de Pádua,0.0,0.0,02/04/2020
530,6,São Francisco de Itabapoana,2.369387513327805,2.369387513327805,02/04/2020
531,6,São Fidélis,0.0,7.758152525278647,02/04/2020
532,6,São Gonçalo,3.502823921337636,8.75705980334409,02/04/2020
533,6,São João da Barra,0.0,2.769929643787048,02/04/2020
534,6,São João de Meriti,8.467292964102912,12.91262177025694,02/04/2020
535,6,São José de Ubá,0.0,0.0,02/04/2020
536,6,São José do Vale do Rio Preto,0.0,0.0,02/04/2020
537,6,São Pedro da Aldeia,4.785788123588192,9.571576247176385,02/04/2020
538,6,São Sebastião do Alto,0.0,0.0,02/04/2020
539,6,Sapucaia,0.0,10.97213078779899,02/04/2020
540,6,Saquarema,3.3643602108332398,3.3643602108332398,02/04/2020
541,6,Seropédica,2.429779376032656,4.859558752065312,02/04/2020
542,6,Silva Jardim,0.0,0.0,02/04/2020
543,6,Sumidouro,6.400819304871024,6.400819304871024,02/04/2020
544,6,Tanguá,11.65874843335568,14.573435541694598,02/04/2020
545,6,Teresópolis,5.476631214607271,11.50092555067527,02/04/2020
546,6,Trajano de Moraes,0.0,0.0,02/04/2020
547,6,Três Rios,1.2224341108014278,6.112170554007139,02/04/2020
548,6,Valença,0.0,2.613593298746782,02/04/2020
549,6,Varre-Sai,0.0,0.0,02/04/2020
550,6,Vassouras,0.0,0.0,02/04/2020
551,6,Volta Redonda,18.68049756054679,41.390122045917394,02/04/2020
552,7,Angra dos Reis,0.981426503422725,4.416419265402262,09/04/2020
553,7,Aperibé,0.0,0.0,09/04/2020
554,7,Araruama,8.308157099697885,13.595166163141993,09/04/2020
555,7,Areal,7.954183900731785,7.954183900731785,09/04/2020
556,7,Armação dos Búzios,9.868745682423764,9.868745682423764,09/04/2020
557,7,Arraial do Cabo,3.295001482750667,9.885004448252001,09/04/2020
558,7,Barra do Piraí,4.9813696774065,10.9590132902943,09/04/2020
559,7,Barra Mansa,2.1690562436283973,8.67622497451359,09/04/2020
560,7,Belford Roxo,3.7188837085491264,14.67980411269392,09/04/2020
561,7,Bom Jardim,3.643518181155724,10.930554543467172,09/04/2020
562,7,Bom Jesus do Itabapoana,8.087125296527928,16.174250593055856,09/04/2020
563,7,Cabo Frio,0.9096573775487463,5.003115576518105,09/04/2020
564,7,Cachoeiras de Macacu,3.393454027181567,8.483635067953918,09/04/2020
565,7,Cambuci,0.0,0.0,09/04/2020
566,7,Carapebus,6.134592969756457,6.134592969756457,09/04/2020
567,7,Comendador Levy Gasparian,0.0,0.0,09/04/2020
568,7,Campos dos Goytacazes,0.3940514000646244,1.3791799002261855,09/04/2020
569,7,Cantagalo,0.0,4.9573666468372,09/04/2020
570,7,Cardoso Moreira,0.0,0.0,09/04/2020
571,7,Carmo,0.0,0.0,09/04/2020
572,7,Casimiro de Abreu,6.7897881586094515,22.632627195364837,09/04/2020
573,7,Conceição de Macabu,0.0,0.0,09/04/2020
574,7,Cordeiro,0.0,0.0,09/04/2020
575,7,Duas Barras,0.0,0.0,09/04/2020
576,7,Duque de Caxias,9.134445995850351,19.79129965767576,09/04/2020
577,7,Engenheiro Paulo de Frontin,0.0,0.0,09/04/2020
578,7,Guapimirim,1.6524282433035344,6.609712973214138,09/04/2020
579,7,Iguaba Grande,10.596962204168138,35.323207347227125,09/04/2020
580,7,Itaboraí,8.728469774556094,22.86027798098025,09/04/2020
581,7,Itaguaí,6.014178425638443,10.524812244867274,09/04/2020
582,7,Italva,0.0,0.0,09/04/2020
583,7,Itaocara,0.0,0.0,09/04/2020
584,7,Itaperuna,0.0,2.9063008602650546,09/04/2020
585,7,Itatiaia,6.288319446627889,6.288319446627889,09/04/2020
586,7,Japeri,5.726939523518632,12.408368967623701,09/04/2020
587,7,Laje do Muriaé,0.0,0.0,09/04/2020
588,7,Macaé,0.3896022939783069,7.792045879566139,09/04/2020
589,7,Macuco,0.0,0.0,09/04/2020
590,7,Magé,5.304585201839467,14.689620558940062,09/04/2020
591,7,Mangaratiba,2.248808131690204,11.244040658451022,09/04/2020
592,7,Maricá,6.203204575483695,23.57217738683804,09/04/2020
593,7,Mendes,5.372300419039433,5.372300419039433,09/04/2020
594,7,Mesquita,20.442581898093728,40.317314299018186,09/04/2020
595,7,Miguel Pereira,7.831466833737959,19.578667084344897,09/04/2020
596,7,Miracema,0.0,0.0,09/04/2020
597,7,Natividade,0.0,0.0,09/04/2020
598,7,Nilópolis,5.538972828261071,19.078684186232575,09/04/2020
599,7,Niterói,7.204274276457211,37.1896320757656,09/04/2020
600,7,Nova Friburgo,3.1474419165822978,14.688062277384056,09/04/2020
601,7,Nova Iguaçu,9.133776950731189,25.696359154723744,09/04/2020
602,7,Paracambi,5.74085768413801,15.308953824368027,09/04/2020
603,7,Paraíba do Sul,0.0,6.774302811335667,09/04/2020
604,7,Paraty,4.6333835283215565,9.266767056643113,09/04/2020
605,7,Paty do Alferes,0.0,7.202275919190464,09/04/2020
606,7,Petrópolis,5.552090035304761,23.514734267173104,09/04/2020
607,7,Pinheiral,0.0,0.0,09/04/2020
608,7,Piraí,0.0,6.8313010212795025,09/04/2020
609,7,Porciúncula,0.0,5.3058842256061975,09/04/2020
610,7,Porto Real,5.080526342529086,15.241579027587258,09/04/2020
611,7,Quatis,0.0,13.984058173682003,09/04/2020
612,7,Queimados,5.322015181048304,19.95755692893114,09/04/2020
613,7,Quissamã,8.097165991902834,12.145748987854251,09/04/2020
614,7,Resende,0.761376873938831,7.61376873938831,09/04/2020
615,7,Rio Bonito,6.644407900200993,16.611019750502482,09/04/2020
616,7,Rio Claro,0.0,0.0,09/04/2020
617,7,Rio das Flores,0.0,10.771219302024988,09/04/2020
618,7,Rio das Ostras,7.964214131170607,15.928428262341214,09/04/2020
619,7,Rio de Janeiro,18.29167648349738,47.31427139221983,09/04/2020
620,7,Santa Maria Madalena,0.0,0.0,09/04/2020
621,7,Santo Antônio de Pádua,0.0,0.0,09/04/2020
622,7,São Francisco de Itabapoana,2.369387513327805,4.73877502665561,09/04/2020
623,7,São Fidélis,7.758152525278647,7.758152525278647,09/04/2020
624,7,São Gonçalo,2.396668998809962,10.508471764012908,09/04/2020
625,7,São João da Barra,0.0,2.769929643787048,09/04/2020
626,7,São João de Meriti,8.255610640000338,20.321503113846987,09/04/2020
627,7,São José de Ubá,0.0,0.0,09/04/2020
628,7,São José do Vale do Rio Preto,0.0,0.0,09/04/2020
629,7,São Pedro da Aldeia,2.8714728741529156,10.528733871894023,09/04/2020
630,7,São Sebastião do Alto,0.0,0.0,09/04/2020
631,7,Sapucaia,5.486065393899495,16.458196181698487,09/04/2020
632,7,Saquarema,2.24290680722216,5.6072670180554,09/04/2020
633,7,Seropédica,0.0,4.859558752065312,09/04/2020
634,7,Silva Jardim,0.0,0.0,09/04/2020
635,7,Sumidouro,0.0,6.400819304871024,09/04/2020
636,7,Tanguá,14.573435541694598,26.23218397505028,09/04/2020
637,7,Teresópolis,2.7383156073036354,12.596251793596723,09/04/2020
638,7,Trajano de Moraes,0.0,0.0,09/04/2020
639,7,Três Rios,1.2224341108014278,6.112170554007139,09/04/2020
640,7,Valença,2.613593298746782,5.227186597493564,09/04/2020
641,7,Varre-Sai,0.0,0.0,09/04/2020
642,7,Vassouras,0.0,0.0,09/04/2020
643,7,Volta Redonda,14.651370635722971,55.67520841574729,09/04/2020
644,8,Angra dos Reis,0.0,4.416419265402262,16/04/2020
645,8,Aperibé,0.0,0.0,16/04/2020
646,8,Araruama,0.0,13.595166163141993,16/04/2020
647,8,Areal,0.0,7.954183900731785,16/04/2020
648,8,Armação dos Búzios,0.0,9.868745682423764,16/04/2020
649,8,Arraial do Cabo,0.0,9.885004448252001,16/04/2020
650,8,Barra do Piraí,0.9962739354812999,11.9552872257756,16/04/2020
651,8,Barra Mansa,0.0,8.67622497451359,16/04/2020
652,8,Belford Roxo,1.5658457720206849,15.658457720206847,16/04/2020
653,8,Bom Jardim,0.0,10.930554543467172,16/04/2020
654,8,Bom Jesus do Itabapoana,0.0,16.174250593055856,16/04/2020
655,8,Cabo Frio,0.45482868877437316,5.003115576518105,16/04/2020
656,8,Cachoeiras de Macacu,0.0,8.483635067953918,16/04/2020
657,8,Cambuci,0.0,0.0,16/04/2020
658,8,Carapebus,0.0,6.134592969756457,16/04/2020
659,8,Comendador Levy Gasparian,0.0,0.0,16/04/2020
660,8,Campos dos Goytacazes,0.0,1.3791799002261855,16/04/2020
661,8,Cantagalo,0.0,4.9573666468372,16/04/2020
662,8,Cardoso Moreira,0.0,0.0,16/04/2020
663,8,Carmo,0.0,0.0,16/04/2020
664,8,Casimiro de Abreu,0.0,22.632627195364837,16/04/2020
665,8,Conceição de Macabu,8.610297916307903,8.610297916307903,16/04/2020
666,8,Cordeiro,0.0,0.0,16/04/2020
667,8,Duas Barras,0.0,0.0,16/04/2020
668,8,Duque de Caxias,1.196177451837546,20.661246895375797,16/04/2020
669,8,Engenheiro Paulo de Frontin,0.0,0.0,16/04/2020
670,8,Guapimirim,0.0,6.609712973214138,16/04/2020
671,8,Iguaba Grande,7.064641469445426,38.85552808194984,16/04/2020
672,8,Itaboraí,1.662565671344018,22.86027798098025,16/04/2020
673,8,Itaguaí,0.0,10.524812244867274,16/04/2020
674,8,Italva,0.0,0.0,16/04/2020
675,8,Itaocara,0.0,0.0,16/04/2020
676,8,Itaperuna,0.0,2.9063008602650546,16/04/2020
677,8,Itatiaia,0.0,6.288319446627889,16/04/2020
678,8,Japeri,1.9089798411728771,12.408368967623701,16/04/2020
679,8,Laje do Muriaé,0.0,0.0,16/04/2020
680,8,Macaé,0.7792045879566138,8.181648173544446,16/04/2020
681,8,Macuco,0.0,0.0,16/04/2020
682,8,Magé,0.8160900310522257,15.505710589992288,16/04/2020
683,8,Mangaratiba,0.0,11.244040658451022,16/04/2020
684,8,Maricá,0.6203204575483695,23.57217738683804,16/04/2020
685,8,Mendes,0.0,5.372300419039433,16/04/2020
686,8,Mesquita,1.1356989943385405,41.453013293356726,16/04/2020
687,8,Miguel Pereira,0.0,19.578667084344897,16/04/2020
688,8,Miracema,0.0,0.0,16/04/2020
689,8,Natividade,0.0,0.0,16/04/2020
690,8,Nilópolis,3.6926485521740466,20.9250084623196,16/04/2020
691,8,Niterói,10.903766472475779,44.393906352222814,16/04/2020
692,8,Nova Friburgo,0.5245736527637163,14.688062277384056,16/04/2020
693,8,Nova Iguaçu,2.0703227754990694,27.157763466840738,16/04/2020
694,8,Paracambi,1.9136192280460034,15.308953824368027,16/04/2020
695,8,Paraíba do Sul,0.0,6.774302811335667,16/04/2020
696,8,Paraty,0.0,9.266767056643113,16/04/2020
697,8,Paty do Alferes,0.0,7.202275919190464,16/04/2020
698,8,Petrópolis,0.6531870629770307,24.167921330150136,16/04/2020
699,8,Pinheiral,0.0,0.0,16/04/2020
700,8,Piraí,3.4156505106397512,10.246951531919255,16/04/2020
701,8,Porciúncula,0.0,5.3058842256061975,16/04/2020
702,8,Porto Real,0.0,15.241579027587258,16/04/2020
703,8,Quatis,0.0,13.984058173682003,16/04/2020
704,8,Queimados,1.995755692893114,21.288060724193215,16/04/2020
705,8,Quissamã,0.0,12.145748987854251,16/04/2020
706,8,Resende,0.0,7.61376873938831,16/04/2020
707,8,Rio Bonito,0.0,16.611019750502482,16/04/2020
708,8,Rio Claro,0.0,0.0,16/04/2020
709,8,Rio das Flores,0.0,10.771219302024988,16/04/2020
710,8,Rio das Ostras,1.3273690218617678,15.928428262341214,16/04/2020
711,8,Rio de Janeiro,7.3821574742186336,52.86577287988828,16/04/2020
712,8,Santa Maria Madalena,0.0,0.0,16/04/2020
713,8,Santo Antônio de Pádua,2.354104380988253,2.354104380988253,16/04/2020
714,8,São Francisco de Itabapoana,0.0,4.73877502665561,16/04/2020
715,8,São Fidélis,0.0,7.758152525278647,16/04/2020
716,8,São Gonçalo,0.36871830750922485,10.877190071522135,16/04/2020
717,8,São João da Barra,0.0,2.769929643787048,16/04/2020
718,8,São João de Meriti,3.1752348615385917,22.226644030770142,16/04/2020
719,8,São José de Ubá,0.0,0.0,16/04/2020
720,8,São José do Vale do Rio Preto,0.0,0.0,16/04/2020
721,8,São Pedro da Aldeia,0.0,10.528733871894023,16/04/2020
722,8,São Sebastião do Alto,0.0,0.0,16/04/2020
723,8,Sapucaia,0.0,16.458196181698487,16/04/2020
724,8,Saquarema,0.0,5.6072670180554,16/04/2020
725,8,Seropédica,0.0,4.859558752065312,16/04/2020
726,8,Silva Jardim,0.0,0.0,16/04/2020
727,8,Sumidouro,0.0,6.400819304871024,16/04/2020
728,8,Tanguá,0.0,26.23218397505028,16/04/2020
729,8,Teresópolis,0.547663121460727,13.143914915057449,16/04/2020
730,8,Trajano de Moraes,0.0,0.0,16/04/2020
731,8,Três Rios,0.0,6.112170554007139,16/04/2020
732,8,Valença,0.0,5.227186597493564,16/04/2020
733,8,Varre-Sai,0.0,0.0,16/04/2020
734,8,Vassouras,0.0,0.0,16/04/2020
735,8,Volta Redonda,1.4651370635722971,55.67520841574729,16/04/2020
