Data;SAO FRANCISCO XAVIER;PARADA DE LUCAS;BENTO RIBEIRO;ENCANTADO;ENGENHEIRO LEAL;URCA;CIDADE NOVA;MANGUEIRA;RECREIO DOS BANDEIRANTES;SENADOR CAMARA;VILA VALQUEIRE;BONSUCESSO;CAJU;JACAREZINHO;COCOTA;INHOAIBA;INDEFINIDO;BANCARIOS;COSTA BARROS;CACUIA;RIO COMPRIDO;LEBLON;CURICICA;OSWALDO CRUZ;TURIACU;MARACANA;COMPLEXO DA MARE;ACARI;JARDIM BOTANICO;ROCHA MIRANDA;TANQUE;VICENTE DE CARVALHO;OLARIA;COSMOS;ANCHIETA;JACAREPAGUA;JOA;BARRA DE GUARATIBA;PRAIA DA BANDEIRA;CAMORIM;SAUDE;ENGENHO DE DENTRO;HIGIENOPOLIS;PRACA SECA;CIDADE UNIVERSITARIA;MANGUINHOS;RIBEIRA;JACARE;CENTRO;HONORIO GURGEL;CAMPO DOS AFONSOS;CIDADE DE DEUS;GUARATIBA;PARQUE COLUMBIA;MADUREIRA;VILA ISABEL;VISTA ALEGRE;JARDIM SULACAP;VILA KENNEDY;ZUMBI;AGUA SANTA;GAMBOA;PENHA CIRCULAR;VAZ LOBO;ANDARAI;ROCINHA;PENHA;MONERO;VARGEM GRANDE;VILA DA PENHA;FREGUESIA-JPA;JARDIM GUANABARA;TODOS OS SANTOS;VIGARIO GERAL;PAVUNA;PRACA DA BANDEIRA;MEIER;PITANGUEIRAS;SANTA TERESA;ABOLICAO;ALTO DA BOA VISTA;CATETE;GRAJAU;JARDIM AMERICA;SANTA CRUZ;CATUMBI;GLORIA;MARECHAL HERMES;RAMOS;VARGEM PEQUENA;ENGENHO DA RAINHA;PORTUGUESA;LARANJEIRAS;PEDRA DE GUARATIBA;SAO CRISTOVAO;QUINTINO BOCAIUVA;ANIL;ESTACIO;IPANEMA;ITANHANGA;SANTISSIMO;MAGALHAES BASTOS;CAMPO GRANDE;TAQUARA;PADRE MIGUEL;VASCO DA GAMA;LINS DE VASCONCELOS;GAVEA;COMPLEXO DO ALEMAO;FLAMENGO;FORA DO MUNICÍPIO;HUMAITA;INHAUMA;COLEGIO;JARDIM CARIOCA;CACHAMBI;BARRA DA TIJUCA;SAMPAIO;PAQUETA;ENGENHO NOVO;LEME;PARQUE ANCHIETA;DEL CASTILHO;VILA MILITAR;PECHINCHA;BANGU;BENFICA;CORDOVIL;BOTAFOGO;PACIENCIA;COELHO NETO;SENADOR VASCONCELOS;MARE;BARROS FILHO;SANTO CRISTO;ROCHA;RICARDO ALBUQUERQUE;VILA KOSMOS;VIDIGAL;BRAS DE PINA;TAUA;SEPETIBA;GARDENIA AZUL;TIJUCA;TOMAS COELHO;PILARES;FREGUESIA-ILHA;MARIA DA GRACA;LAGOA;SAO CONRADO;GUADALUPE;COPACABANA;REALENGO;CAMPINHO;CASCADURA;IRAJA;PIEDADE;GALEAO;COSME VELHO;CAVALCANTE;RIACHUELO;DEODORO
12/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
15/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
16/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
17/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;10.0;1.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;6.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
18/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;18.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;13.0;1.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;0.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;4.0;7.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
19/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;2.0;21.0;1.0;0.0;0.0;1.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;16.0;1.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;0.0;7.0;6.0;3.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;8.0;9.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
20/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;2.0;23.0;1.0;0.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;20.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;0.0;7.0;6.0;4.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;9.0;12.0;0.0;14.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
21/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;2.0;25.0;1.0;1.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;21.0;2.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;2.0;0.0;7.0;6.0;4.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;9.0;12.0;0.0;14.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
22/03/2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;2.0;26.0;1.0;1.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;21.0;2.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;2.0;0.0;8.0;6.0;4.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;13.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;10.0;12.0;0.0;15.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0
23/03/2020;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;11.0;2.0;0.0;0.0;3.0;32.0;1.0;1.0;0.0;1.0;0.0;1.0;11.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;10.0;0.0;1.0;1.0;3.0;0.0;27.0;3.0;0.0;0.0;5.0;1.0;2.0;0.0;0.0;6.0;0.0;11.0;7.0;4.0;0.0;0.0;0.0;2.0;50.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;22.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0;0.0;0.0;0.0;0.0;14.0;12.0;0.0;23.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0
24/03/2020;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;13.0;2.0;0.0;0.0;3.0;41.0;1.0;1.0;0.0;3.0;0.0;1.0;13.0;1.0;0.0;0.0;1.0;1.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;2.0;0.0;7.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;13.0;0.0;1.0;1.0;4.0;0.0;29.0;4.0;0.0;0.0;5.0;1.0;2.0;0.0;0.0;8.0;0.0;15.0;7.0;4.0;3.0;0.0;0.0;2.0;55.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;6.0;1.0;0.0;28.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;22.0;0.0;0.0;0.0;0.0;18.0;14.0;1.0;27.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0
25/03/2020;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;16.0;2.0;0.0;0.0;3.0;45.0;1.0;1.0;0.0;3.0;0.0;1.0;14.0;1.0;0.0;0.0;1.0;1.0;1.0;6.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;3.0;0.0;8.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;14.0;0.0;2.0;2.0;5.0;0.0;31.0;5.0;0.0;0.0;6.0;3.0;2.0;0.0;0.0;8.0;0.0;18.0;8.0;4.0;4.0;0.0;0.0;2.0;65.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;2.0;6.0;2.0;0.0;30.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;26.0;0.0;0.0;1.0;0.0;19.0;15.0;1.0;37.0;2.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;1.0;0.0
26/03/2020;0.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;11.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;20.0;2.0;0.0;0.0;3.0;51.0;1.0;1.0;0.0;4.0;0.0;1.0;15.0;1.0;0.0;0.0;1.0;2.0;1.0;7.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;2.0;1.0;0.0;1.0;10.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;3.0;3.0;2.0;0.0;0.0;3.0;0.0;11.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;15.0;0.0;2.0;2.0;5.0;0.0;37.0;6.0;0.0;0.0;8.0;4.0;2.0;0.0;1.0;8.0;0.0;24.0;9.0;5.0;4.0;1.0;0.0;3.0;79.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;3.0;6.0;2.0;0.0;34.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;28.0;0.0;0.0;1.0;0.0;23.0;16.0;1.0;53.0;3.0;0.0;0.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0
27/03/2020;0.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;11.0;3.0;4.0;2.0;1.0;0.0;0.0;1.0;44.0;2.0;0.0;0.0;3.0;55.0;1.0;1.0;0.0;4.0;0.0;1.0;16.0;1.0;0.0;0.0;2.0;3.0;1.0;9.0;1.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;1.0;4.0;2.0;0.0;2.0;1.0;0.0;1.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;3.0;2.0;0.0;0.0;3.0;4.0;3.0;0.0;1.0;4.0;0.0;12.0;0.0;1.0;0.0;0.0;2.0;5.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;15.0;0.0;2.0;2.0;7.0;0.0;41.0;7.0;0.0;1.0;8.0;5.0;2.0;0.0;4.0;9.0;0.0;25.0;13.0;6.0;4.0;2.0;0.0;3.0;87.0;0.0;1.0;3.0;4.0;0.0;0.0;0.0;3.0;8.0;2.0;0.0;38.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;31.0;1.0;0.0;1.0;0.0;26.0;17.0;1.0;62.0;7.0;0.0;0.0;2.0;3.0;0.0;3.0;0.0;2.0;0.0
28/03/2020;0.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;11.0;3.0;4.0;2.0;1.0;0.0;0.0;1.0;68.0;2.0;0.0;0.0;4.0;55.0;2.0;1.0;0.0;4.0;0.0;1.0;16.0;1.0;0.0;0.0;2.0;3.0;1.0;9.0;1.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;0.0;2.0;0.0;1.0;4.0;2.0;0.0;2.0;1.0;0.0;1.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;4.0;3.0;0.0;0.0;3.0;4.0;3.0;0.0;4.0;4.0;0.0;12.0;0.0;1.0;1.0;0.0;2.0;5.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;16.0;0.0;2.0;2.0;7.0;0.0;41.0;7.0;0.0;1.0;9.0;5.0;2.0;0.0;4.0;10.0;0.0;25.0;13.0;6.0;5.0;4.0;0.0;3.0;89.0;0.0;1.0;5.0;4.0;0.0;0.0;0.0;3.0;9.0;3.0;0.0;38.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;32.0;1.0;0.0;1.0;0.0;26.0;17.0;1.0;69.0;7.0;1.0;0.0;3.0;3.0;0.0;3.0;0.0;2.0;0.0
29/03/2020;0.0;2.0;1.0;2.0;0.0;2.0;0.0;0.0;11.0;3.0;4.0;2.0;1.0;0.0;0.0;1.0;72.0;2.0;0.0;0.0;4.0;55.0;2.0;1.0;0.0;5.0;0.0;1.0;17.0;2.0;0.0;0.0;2.0;3.0;2.0;10.0;1.0;0.0;1.0;1.0;1.0;3.0;0.0;2.0;0.0;2.0;0.0;1.0;5.0;2.0;0.0;2.0;1.0;0.0;1.0;15.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;5.0;3.0;0.0;0.0;3.0;4.0;3.0;0.0;4.0;4.0;0.0;12.0;0.0;3.0;1.0;0.0;3.0;6.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;18.0;0.0;2.0;2.0;7.0;0.0;41.0;8.0;0.0;1.0;9.0;5.0;2.0;0.0;5.0;10.0;0.0;27.0;15.0;8.0;5.0;4.0;0.0;3.0;90.0;0.0;1.0;5.0;4.0;0.0;0.0;0.0;4.0;10.0;3.0;0.0;38.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;33.0;1.0;1.0;1.0;0.0;27.0;17.0;1.0;70.0;7.0;1.0;0.0;3.0;3.0;0.0;3.0;0.0;2.0;0.0
30/03/2020;0.0;2.0;2.0;2.0;0.0;2.0;0.0;1.0;13.0;3.0;5.0;2.0;1.0;0.0;0.0;2.0;110.0;3.0;1.0;0.0;6.0;62.0;3.0;1.0;0.0;6.0;0.0;1.0;18.0;2.0;0.0;0.0;4.0;3.0;6.0;15.0;1.0;0.0;1.0;1.0;1.0;4.0;1.0;2.0;0.0;4.0;0.0;1.0;5.0;2.0;0.0;2.0;1.0;0.0;1.0;15.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;8.0;4.0;0.0;0.0;4.0;6.0;3.0;0.0;6.0;6.0;0.0;14.0;0.0;4.0;1.0;1.0;3.0;7.0;0.0;2.0;0.0;0.0;5.0;8.0;0.0;1.0;0.0;20.0;0.0;3.0;2.0;7.0;0.0;44.0;8.0;0.0;1.0;10.0;7.0;4.0;0.0;5.0;11.0;0.0;30.0;23.0;8.0;6.0;8.0;2.0;4.0;101.0;0.0;1.0;6.0;5.0;0.0;2.0;0.0;9.0;13.0;3.0;0.0;46.0;4.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;39.0;1.0;1.0;1.0;0.0;28.0;17.0;1.0;78.0;9.0;1.0;1.0;8.0;3.0;0.0;5.0;0.0;4.0;1.0
